날짜,발전기명,주소,설비용량(MW),일일발전량(Wh)
2021-08-14,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,2430000
2021-08-15,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,4125600
2021-08-16,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,8809200
2021-08-17,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,3648600
2021-08-18,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,5284800
2021-08-19,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,2871000
2021-08-20,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,9912600
2021-08-21,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,3582000
2021-08-22,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,3967200
2021-08-23,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,3718800
2021-08-24,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,3472200
2021-08-25,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,2547000
2021-08-26,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,6922800
2021-08-27,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,2970000
2021-08-28,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,10368000
2021-08-29,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,7684200
2021-08-30,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,8001000
2021-08-31,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,2408400
2021-09-01,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,1821600
2021-09-02,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,7342200
2021-09-03,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,12735000
2021-09-04,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,9190800
2021-09-05,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,9196200
2021-09-06,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,8181000
2021-09-07,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,1944000
2021-09-08,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,7333200
2021-09-09,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,12025800
2021-09-10,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,8569800
2021-09-11,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,12643200
2021-09-12,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,9561600
2021-09-13,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,8888400
2021-09-14,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,8634600
2021-09-15,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,10274400
2021-09-16,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,8425800
2021-09-17,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,1827000
2021-09-18,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,9752400
2021-09-19,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,10171800
2021-09-20,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,12189600
2021-09-21,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,5587200
2021-09-22,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,8577000
2021-09-23,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,12740400
2021-09-24,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,6006600
2021-09-25,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,2469600
2021-09-26,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,12000600
2021-09-27,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,6301800
2021-09-28,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,4863600
2021-09-29,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,2975400
2021-09-30,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,11966400
2021-10-01,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,11356200
2021-10-02,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,11381400
2021-10-03,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,9801000
2021-10-04,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,1609200
2021-10-05,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,9111600
2021-10-06,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,1139400
2021-10-07,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,5324400
2021-10-08,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,1488600
2021-10-09,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,1182600
2021-10-10,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,7362000
2021-10-11,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,1294200
2021-10-12,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,1868400
2021-10-13,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,2512800
2021-10-14,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,11179800
2021-10-15,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,1278000
2021-10-16,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,3160800
2021-10-17,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,12396600
2021-10-18,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,11723400
2021-10-19,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,5716800
2021-10-20,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,7070400
2021-10-21,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,7146000
2021-10-22,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,4192200
2021-10-23,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,11084400
2021-10-27,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,8172000
2021-10-28,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,10251000
2021-10-29,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,4001400
2021-10-30,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,7637400
2021-10-31,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,9457200
2021-11-01,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,9241200
2021-11-02,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,9381600
2021-11-03,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,6822000
2021-11-04,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,7846200
2021-11-05,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,9045000
2021-11-06,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,7947000
2021-11-07,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,7102800
2021-11-08,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,1659600
2021-11-09,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,2930400
2021-11-10,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,8805600
2021-11-11,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,7749000
2021-11-12,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,10306800
2021-11-13,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,9828000
2021-11-14,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,7399800
2021-11-15,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,8697600
2021-11-16,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,8782200
2021-11-17,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,8789400
2021-11-18,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,7534800
2021-11-19,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,6854400
2021-11-20,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,6933600
2021-11-21,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,3807000
2021-11-22,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,6348600
2021-11-23,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,9212400
2021-11-24,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,4518000
2021-11-25,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,8029800
2021-11-26,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,8002800
2021-11-27,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,8568000
2021-11-28,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,8551800
2021-11-29,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,7615800
2021-11-30,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,1463400
2021-12-01,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,9147600
2021-12-02,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,8760600
2021-12-03,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,8454600
2021-12-04,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,8497800
2021-12-05,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,7857000
2021-12-06,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,7956000
2021-12-07,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,2356200
2021-12-08,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,6715800
2021-12-09,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,4530600
2021-12-10,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,5059800
2021-12-11,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,5509800
2021-12-12,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,5482800
2021-12-13,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,8332200
2021-12-14,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,8134200
2021-12-15,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,1647000
2021-12-16,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,3682800
2021-12-17,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,8332200
2021-12-18,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,8395200
2021-12-19,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,8299800
2021-12-20,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,5837400
2021-12-21,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,6926400
2021-12-22,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,7504200
2021-12-23,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,6964200
2021-12-24,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,3870000
2021-12-25,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,210600
2021-12-26,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,1294200
2021-12-27,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,2152800
2021-12-28,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,6793200
2021-12-29,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,4285800
2021-12-30,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,8560800
2021-12-31,동해시하수종말처리장태양광,강원도 동해시 공단1로 316,2.4,8866800
